data_ora,numero_transazioni,tempo_medio,numero_retry,numero_transazioni_errate,is_anomaly
2024-06-01 17:49:00,4270,15.603266096008765,0,114,0
2024-06-01 17:50:00,3527,13.46883990947442,0,234,0
2024-06-01 17:51:00,3259,14.334752012766138,0,146,0
2024-06-01 17:52:00,4843,13.959563182762828,0,118,0
2024-06-01 17:53:00,4684,14.545477754185903,0,278,0
2024-06-01 17:54:00,4330,15.13868564951144,0,164,0
2024-06-01 17:55:00,3419,14.50019293010166,0,124,0
2024-06-01 17:56:00,3572,12.84478450331573,0,163,0
2024-06-01 17:57:00,5121,13.337113415651098,1,168,0
2024-06-01 17:58:00,4437,14.249327772925783,0,221,0
2024-06-01 17:59:00,3877,15.434721855354852,0,172,0
2024-06-01 18:00:00,4232,15.693304010771172,0,173,0
2024-06-01 18:01:00,3688,14.47168646635821,0,125,0
2024-06-01 18:02:00,4560,25.086717660543524,0,161,0
2024-06-01 18:03:00,4655,15.005367942738104,0,194,0
2024-06-01 18:04:00,4049,15.412712191948566,0,163,0
2024-06-01 18:05:00,3750,12.605694999698231,0,132,0
2024-06-01 18:06:00,3336,13.764476374843792,0,234,0
2024-06-01 18:07:00,4769,14.535517678729988,0,165,0
2024-06-01 18:08:00,4442,12.606928197271243,0,228,0
2024-06-01 18:09:00,4271,15.009666895302734,0,142,0
2024-06-01 18:10:00,3587,15.751855382974249,0,192,0
2024-06-01 18:11:00,3363,13.357159195836037,0,137,0
2024-06-01 18:12:00,4522,13.508257243513492,0,225,0
2024-06-01 18:13:00,4803,13.171901163142175,0,173,0
2024-06-01 18:14:00,4015,13.882755764218102,0,247,0
2024-06-01 18:15:00,3666,15.054029243578638,0,141,0
2024-06-01 18:16:00,3672,82.54059968923606,24,210,0
2024-06-01 18:17:00,4644,15.122660248185966,0,166,0
2024-06-01 18:18:00,5059,15.969037403466595,0,173,0
2024-06-01 18:19:00,3907,16.41976988172626,0,177,0
2024-06-01 18:20:00,3857,16.908693677942182,0,198,0
2024-06-01 18:21:00,4695,18.395767473549675,0,141,1
2024-06-01 18:22:00,4309,20.981417602776997,0,240,0
2024-06-01 18:23:00,4206,20.910469293403526,0,175,0
2024-06-01 18:24:00,4232,17.969309893702118,0,188,0
2024-06-01 18:25:00,4216,19.760076280966192,0,124,1
2024-06-01 18:26:00,3362,15.3935688534551,0,138,0
2024-06-01 18:27:00,4610,19.353274538371043,0,245,0
2024-06-01 18:28:00,4551,19.33034035513122,0,250,0
2024-06-01 18:29:00,4581,17.8329492216463,0,129,0
2024-06-01 18:30:00,5151,18.71130975270789,1,252,1
2024-06-01 18:31:00,3628,15.917680933531301,0,128,0
2024-06-01 18:32:00,5039,18.412751179333075,1,237,0
2024-06-01 18:33:00,4788,165.27128056781598,156,118,0
2024-06-01 18:34:00,2860,717.4542341466733,3723,150,0
2024-06-01 18:35:00,3682,932.5581014989283,1657,301,0
2024-06-01 18:36:00,2457,875.0404808557504,4465,154,0
2024-06-01 18:37:00,3469,999.2240369074864,5614,218,0
2024-06-01 18:38:00,4851,868.3198499204964,2190,298,0
2024-06-01 18:39:00,4360,520.7419564385797,1342,218,0
2024-06-01 18:40:00,3726,565.1740312320894,709,84,0
2024-06-01 18:41:00,3531,764.115407320537,890,123,0
2024-06-01 18:42:00,2770,890.1443706961375,4707,115,0
2024-06-01 18:43:00,2348,1097.4673703318585,5318,259,0
2024-06-01 18:44:00,2289,1039.1064283287042,6255,233,0
2024-06-01 18:45:00,2368,1073.4741267817183,6679,396,0
2024-06-01 18:46:00,2305,1649.288706076987,5021,314,0
2024-06-01 18:47:00,2439,1424.9921926406319,4976,228,0
2024-06-01 18:48:00,2436,1394.625214084975,5973,150,0
2024-06-01 18:49:00,2360,1987.4645580590172,4197,218,0
2024-06-01 18:50:00,2067,1562.8973271689104,2787,133,0
2024-06-01 18:51:00,2288,1195.1434340911017,2872,155,0
2024-06-01 18:53:00,3464,919.6142342504824,1167,205,0
2024-06-01 18:54:00,4097,495.16813761550014,231,183,0
2024-06-01 18:55:00,3573,497.85582707369093,139,178,0
2024-06-01 18:56:00,3245,110.00561751358875,5,385,0
2024-06-01 18:57:00,3628,50.95640410345047,1,405,0
2024-06-01 18:58:00,3346,741.2912048921314,1246,128,0
2024-06-01 18:59:00,3007,873.5173148550339,3202,200,0
2024-06-01 19:00:00,3863,995.1266067617452,2413,238,0
2024-06-01 19:01:00,4405,120.63992784683455,143,374,0
2024-06-01 19:02:00,4032,13.432439862293336,0,388,0
2024-06-01 19:03:00,3806,291.3777646218926,629,255,0
2024-06-01 19:04:00,3064,785.3594523846965,2296,240,0
2024-06-01 19:05:00,3387,772.2468626253743,1235,100,0
2024-06-01 19:06:00,3925,719.3998070383697,867,192,1
2024-06-01 19:07:00,4022,12.920587715812653,0,229,0
2024-06-01 19:08:00,5045,13.041874104152676,0,178,1
2024-06-01 19:09:00,3633,12.389711998955569,0,243,0
2024-06-01 19:10:00,4274,12.448595885689333,0,163,1
2024-06-01 19:11:00,3326,13.564344093327996,0,220,0
2024-06-01 19:12:00,3284,12.274307577532241,0,166,0
2024-06-01 19:13:00,4560,12.554957898996605,0,214,0
2024-06-01 19:14:00,3352,13.012645869337886,0,152,0
2024-06-01 19:15:00,3318,12.487032543047642,0,158,0
2024-06-01 19:16:00,3493,14.218218769249114,0,113,0
2024-06-01 19:17:00,3448,12.809928047956554,0,194,0
2024-06-01 19:18:00,4107,13.760280047351047,0,135,0
2024-06-01 19:19:00,3244,12.560001070559167,0,198,0
2024-06-01 19:20:00,3333,12.010716962425219,0,165,0
2024-06-01 19:21:00,3696,12.141281858053533,0,234,0
2024-06-01 19:22:00,3623,10.991603598988721,0,140,0
2024-06-01 19:23:00,3688,12.221582911750497,0,199,0
2024-06-01 19:24:00,3105,203.7511736464186,29,110,0
2024-06-01 19:25:00,3509,503.1434395969229,277,151,0
2024-06-01 19:26:00,3486,284.1976993820533,42,173,0
2024-06-01 19:27:00,3434,55.66712667044599,12,235,0
2024-06-01 19:28:00,3309,11.419869534447937,0,155,0
2024-06-01 19:29:00,3336,13.008445691213119,0,218,0
2024-06-01 19:30:00,3285,12.725797333056013,0,132,0
2024-06-01 19:31:00,3330,16.532688269098635,0,148,0
2024-06-01 19:32:00,3630,12.858330535253835,0,189,0
2024-06-01 19:33:00,3638,15.364069898201063,0,238,0
2024-06-01 19:34:00,4304,13.80557709429567,0,125,1
2024-06-01 19:35:00,3125,11.961467655798891,0,249,0
2024-06-01 19:36:00,3148,13.344512417487904,0,142,0
2024-06-01 19:37:00,3309,539.3512999136045,693,230,0
2024-06-01 19:38:00,3842,690.9778852265462,1183,156,0
2024-06-01 19:39:00,3042,31.427152659856905,0,202,0
2024-06-01 19:40:00,2987,13.859565312598148,0,176,0
2024-06-01 19:41:00,3027,12.992007384996919,0,155,0
2024-06-01 19:42:00,3314,12.066933292210235,0,193,0
2024-06-01 19:43:00,3434,11.844581146543776,0,237,0
2024-06-01 19:44:00,2882,11.946558478021545,0,124,0
2024-06-01 19:45:00,3318,13.150382689696048,0,189,0
2024-06-01 19:46:00,3063,13.17002708202666,0,115,0
2024-06-01 19:47:00,3289,12.439198945559744,1,226,0
2024-06-01 19:48:00,3447,20.532980170356602,0,130,0
2024-06-01 19:49:00,3468,12.03253825856574,0,221,0
2024-06-01 19:50:00,3023,32.50103979039617,0,126,0
2024-06-01 19:51:00,2431,799.554187072026,698,155,0
2024-06-01 19:52:00,3017,588.436425259234,395,182,0
2024-06-01 19:53:00,3374,93.53807190263201,6,273,0
2024-06-01 19:54:00,3453,13.001922478863765,0,129,0
2024-06-01 19:55:00,2920,13.872662720222102,0,178,0
2024-06-01 19:56:00,2591,12.041226343994943,0,118,0
2024-06-01 19:57:00,3579,12.886808086273634,0,258,0
2024-06-01 19:58:00,2917,13.144201030071502,0,147,0
2024-06-01 19:59:00,3082,13.865174414865049,0,182,0
2024-06-01 20:00:00,2660,14.585279858845903,0,135,0
2024-06-01 20:01:00,2824,17.115502009248697,0,202,0
2024-06-01 20:02:00,3023,15.251483718591462,0,165,0
2024-06-01 20:03:00,3268,20.742071138010648,0,158,0
2024-06-01 20:04:00,2319,12.974882707359349,0,118,0
2024-06-01 20:05:00,2719,13.742723673602248,0,204,0
2024-06-01 20:06:00,2772,129.410331566311,13,123,0
2024-06-01 20:07:00,2818,585.2629840968951,453,207,0
2024-06-01 20:08:00,2528,12.048292227206403,0,240,0
2024-06-01 20:09:00,2892,13.537566238243594,0,187,0
2024-06-01 20:10:00,2702,11.522969783072218,0,148,0
2024-06-01 20:11:00,2267,11.54354894199507,0,187,0
2024-06-01 20:12:00,2488,11.85123023051588,0,160,0
2024-06-01 20:13:00,2791,11.037026358364983,0,200,0
2024-06-01 20:14:00,2497,11.264813125376012,0,145,0
2024-06-01 20:15:00,2262,11.168161140810808,0,248,0
2024-06-01 20:16:00,2222,15.068664053176049,0,139,0
2024-06-01 20:17:00,2417,170.7793328065785,12,177,0
2024-06-01 20:18:00,2763,20.746307731107343,0,154,0
2024-06-01 20:19:00,2319,11.910756713232567,0,160,0
2024-06-01 20:20:00,2065,12.185106036288051,0,147,1
2024-06-01 20:21:00,2507,141.03731032500224,10,185,0
2024-06-01 20:22:00,2647,12.000883865612362,0,186,0
2024-06-01 20:23:00,2293,12.27337656648284,0,240,0
2024-06-01 20:24:00,2054,11.856318129677359,0,134,0
2024-06-01 20:25:00,2482,12.1961394486891,0,184,0
2024-06-01 20:26:00,2343,11.903766477544908,0,122,0
2024-06-01 20:27:00,2347,11.224849380792683,0,221,0
2024-06-01 20:28:00,2291,12.904812124115,0,213,0
2024-06-01 20:29:00,2416,13.605828862186453,0,198,0
2024-06-01 20:30:00,2315,12.248919599679176,0,201,0
2024-06-01 20:31:00,1795,12.30336353831057,0,147,0
2024-06-01 20:32:00,2153,14.141563377437027,0,150,0
2024-06-01 20:33:00,2307,177.51036930330247,3,257,0
2024-06-01 20:34:00,2368,141.91501600482394,5,129,0
2024-06-01 20:35:00,1778,13.40188007289388,0,162,0
2024-06-01 20:36:00,1784,13.213802138315367,0,140,0
2024-06-01 20:37:00,2379,11.071841132744789,0,278,0
2024-06-01 20:38:00,2036,12.801273501984857,0,189,0
2024-06-01 20:39:00,2146,11.12459074545989,0,208,0
2024-06-01 20:40:00,1842,11.776513161787491,0,134,0
2024-06-01 20:41:00,2793,11.517221276612384,0,205,1
2024-06-01 20:42:00,2221,11.24945502880366,0,159,0
2024-06-01 20:43:00,2247,12.809337028797836,0,185,0
2024-06-01 20:44:00,1830,12.97290352367606,0,194,0
2024-06-01 20:45:00,1887,12.126455447996262,0,183,0
2024-06-01 20:46:00,2085,14.72208750027565,0,162,0
2024-06-01 20:47:00,2037,13.658538553586725,0,200,0
2024-06-01 20:48:00,1884,104.51588660704923,0,94,0
2024-06-01 20:49:00,2069,76.38110045356872,0,209,0
2024-06-01 20:50:00,1832,12.893782193216632,0,112,0
2024-06-01 20:51:00,1701,12.854852860975006,0,152,0
2024-06-01 20:52:00,2253,12.419283441214112,0,132,1
2024-06-01 20:53:00,2184,13.171294183416506,0,209,0
2024-06-01 20:54:00,1985,10.757636214106578,0,131,0
2024-06-01 20:55:00,1779,10.233043302602518,0,179,0
2024-06-01 20:56:00,1523,11.709145838964472,0,153,0
2024-06-01 20:57:00,1919,10.09890373572365,0,166,0
2024-06-01 20:58:00,1982,10.903816671745313,0,119,0
2024-06-01 20:59:00,1792,12.048124990963013,0,176,0
2024-06-01 21:00:00,2132,10.328354889307597,0,120,1
2024-06-01 21:01:00,1816,10.240451778382608,0,202,0
2024-06-01 21:02:00,1935,10.041559145586712,0,149,0
2024-06-01 21:03:00,2036,11.490853863935868,0,236,0
2024-06-01 21:04:00,1757,10.788160791953306,0,148,0
2024-06-01 21:05:00,1945,9.700553241085078,0,190,0
2024-06-01 21:06:00,1625,10.404112125704305,0,124,0
2024-06-01 21:07:00,1705,10.28765942912485,0,192,0
2024-06-01 21:08:00,1627,10.127444051057688,0,125,0
2024-06-01 21:09:00,2050,10.341234076757653,0,215,0
2024-06-01 21:10:00,1894,9.483196055346102,0,176,0
2024-06-01 21:11:00,1486,10.678482634248395,0,190,0
2024-06-01 21:12:00,1894,10.43923311999218,0,210,0
2024-06-01 21:13:00,1761,10.50517125622291,0,140,0
2024-06-01 21:14:00,2075,10.559711076761271,0,132,1
2024-06-01 21:15:00,1594,10.922516419946957,0,178,0
2024-06-01 21:16:00,1703,10.108993678329647,0,177,0
2024-06-01 21:17:00,1767,9.921331150821548,0,169,0
2024-06-01 21:18:00,2105,9.672097585686792,0,136,1
2024-06-01 21:19:00,2038,9.847764480957498,0,244,1
2024-06-01 21:20:00,1736,10.879943142771419,0,186,0
2024-06-01 21:21:00,1670,10.395631531676164,0,127,0
2024-06-01 21:22:00,1869,9.98534622073469,0,142,0
2024-06-01 21:23:00,1518,10.69348580502051,0,133,0
2024-06-01 21:24:00,1760,11.64905290250244,0,121,0
2024-06-01 21:25:00,1912,10.64972202276428,0,219,0
2024-06-01 21:26:00,2097,10.61395750377128,0,167,1
2024-06-01 21:27:00,1631,9.775003866515407,0,220,0
2024-06-01 21:28:00,1634,10.847209737315197,0,127,0
2024-06-01 21:29:00,1722,9.683615141705467,0,172,0
2024-06-01 21:30:00,1821,10.505846045552856,0,117,0
2024-06-01 21:31:00,1589,10.204958238003151,0,148,0
2024-06-01 21:32:00,1544,9.81195632039735,0,140,0
2024-06-01 21:33:00,1737,9.760666467186688,0,161,0
2024-06-01 21:34:00,1874,11.609464600644769,0,99,0
2024-06-01 21:35:00,1768,9.667621735486662,0,200,0
2024-06-01 21:36:00,1701,10.577563277820976,0,134,1
2024-06-01 21:37:00,1710,10.53830866798645,0,167,0
2024-06-01 21:38:00,1798,10.358841397883976,0,128,0
2024-06-01 21:39:00,1623,10.621095875227597,0,157,0
2024-06-01 21:40:00,1777,9.534329682743843,0,191,0
2024-06-01 21:41:00,1552,10.328335255031247,0,161,0
2024-06-01 21:42:00,1642,10.053817947167785,0,128,0
2024-06-01 21:43:00,1530,10.109554304482604,0,229,0
2024-06-01 21:44:00,1739,11.101961612538966,0,183,0
2024-06-01 21:45:00,1550,9.476842438786363,0,133,0
2024-06-01 21:46:00,1517,10.048952357445561,0,168,0
2024-06-01 21:47:00,1929,9.954972265072268,0,193,1
2024-06-01 21:48:00,1768,9.389056612987071,0,145,0
2024-06-01 21:49:00,1842,9.98300344213867,0,158,0
2024-06-01 21:50:00,1760,9.890044632436318,0,169,0
2024-06-01 21:51:00,1486,10.247806708136203,0,177,0
2024-06-01 21:52:00,1514,11.168815612401081,0,110,0
2024-06-01 21:53:00,1689,10.319281118550967,0,163,0
2024-06-01 21:54:00,1721,11.119066316914736,0,103,0
2024-06-01 21:55:00,1602,9.636994958144957,0,184,0
2024-06-01 21:56:00,1591,10.872231432346029,0,164,0
2024-06-01 21:57:00,1798,9.335475909508398,0,177,0
2024-06-01 21:58:00,1832,10.02261496909866,0,123,0
2024-06-01 21:59:00,1474,10.10855827812128,0,196,0
2024-06-01 22:00:00,1692,10.811756184095884,0,221,0
2024-06-01 22:01:00,1619,10.181414866840868,0,161,0
2024-06-01 22:02:00,1523,10.364071935742427,0,133,0
2024-06-01 22:03:00,1712,9.995734554319913,0,185,0
2024-06-01 22:04:00,1579,9.786656293866555,0,127,0
2024-06-01 22:05:00,1757,9.967059469904703,0,177,0
2024-06-01 22:06:00,1791,10.550545627411417,0,140,1
2024-06-01 22:07:00,1774,10.470175021683817,0,238,0
2024-06-01 22:08:00,1470,10.52260866213144,0,153,0
2024-06-01 22:09:00,1420,10.771317733231168,0,133,0
2024-06-01 22:10:00,1594,10.453914187023566,0,116,0
2024-06-01 22:11:00,1309,10.717163567267848,0,125,0
2024-06-01 22:12:00,1592,10.922228326141019,0,216,0
2024-06-01 22:13:00,1708,9.214069470647678,0,177,0
2024-06-01 22:14:00,1632,10.550736184851418,0,189,0
2024-06-01 22:15:00,1393,10.682583586195799,0,154,0
2024-06-01 22:16:00,1544,9.922641652238777,0,118,0
2024-06-01 22:17:00,1591,9.62997332749769,0,168,0
2024-06-01 22:18:00,1545,9.879943306974598,0,104,0
2024-06-01 22:19:00,1511,10.351890302854354,0,204,0
2024-06-01 22:20:00,1623,10.100965073606115,0,163,0
2024-06-01 22:21:00,1422,10.318759774434977,0,116,0
2024-06-01 22:22:00,1473,10.566553390239074,0,156,0
2024-06-01 22:23:00,1476,10.550365946963005,0,210,0
2024-06-01 22:24:00,1582,9.547713977789286,0,153,0
2024-06-01 22:25:00,1653,10.816692638243081,0,157,0
2024-06-01 22:26:00,1411,10.389728315659603,0,122,0
2024-06-01 22:27:00,1311,9.934510196711805,0,154,0
2024-06-01 22:28:00,1516,9.898968213724803,0,179,0
2024-06-01 22:29:00,1446,9.70954968256107,0,128,0
2024-06-01 22:30:00,1665,10.975814249628076,0,150,0
2024-06-01 22:31:00,1368,10.159754110611159,0,154,0
2024-06-01 22:32:00,1602,9.578517175109802,0,195,0
2024-06-01 22:33:00,1378,9.884177220457547,0,124,0
2024-06-01 22:34:00,1600,9.86677984947232,0,124,0
2024-06-01 22:35:00,1481,9.546098569010915,0,182,0
2024-06-01 22:36:00,1452,10.761378048210123,0,173,0
2024-06-01 22:37:00,1384,10.044907968674508,0,140,0
2024-06-01 22:38:00,1419,10.48176703172926,0,164,0
2024-06-01 22:39:00,1549,9.4491061621137,0,160,0
2024-06-01 22:40:00,1618,10.136721695351644,0,153,1
2024-06-01 22:41:00,1391,9.987946440884537,0,145,0
2024-06-01 22:42:00,1444,10.78138325062102,0,149,0
2024-06-01 22:43:00,1464,10.294239845986615,0,129,0
2024-06-01 22:44:00,1411,9.660542023079802,0,178,0
2024-06-01 22:45:00,1385,9.67387141085053,0,144,0
2024-06-01 22:46:00,1509,10.158344705108778,0,146,0
2024-06-01 22:47:00,1294,9.34993638967613,0,224,0
2024-06-01 22:48:00,1483,10.405950820039116,0,181,0
2024-06-01 22:49:00,1317,9.577124559370587,0,145,0
2024-06-01 22:50:00,1360,8.905413708208268,0,119,0
2024-06-01 22:51:00,1378,10.089271604138617,0,223,0
2024-06-01 22:52:00,1391,10.31216679859356,0,159,0
2024-06-01 22:53:00,1401,10.55714969678529,0,192,0
2024-06-01 22:54:00,1455,11.088555831950869,0,163,0
2024-06-01 22:55:00,1291,9.488990437415575,0,137,0
2024-06-01 22:56:00,1192,10.30635376239286,0,133,0
2024-06-01 22:57:00,1414,10.398465805370195,0,193,0
2024-06-01 22:58:00,1263,9.413201405349778,0,111,0
2024-06-01 22:59:00,1197,10.48396346103544,0,153,0
2024-06-01 23:00:00,1461,10.458341802905904,0,166,1
2024-06-01 23:01:00,1224,9.599294815935306,0,139,0
2024-06-01 23:02:00,1319,10.989618444578907,0,148,0
2024-06-01 23:03:00,1227,10.328798730929572,0,210,0
2024-06-01 23:04:00,1360,10.859827587200828,0,214,0
2024-06-01 23:05:00,1264,10.105249251258343,0,120,0
2024-06-01 23:06:00,1127,10.54575042788248,0,104,0
2024-06-01 23:07:00,1279,10.809887103722456,0,179,0
2024-06-01 23:08:00,1247,8.842603412774032,0,182,0
2024-06-01 23:09:00,1212,9.89709727607226,0,126,0
2024-06-01 23:10:00,1251,10.025599403136175,0,179,0
2024-06-01 23:11:00,900,10.922731675497413,0,117,0
2024-06-01 23:12:00,1416,10.875549938865852,0,217,1
2024-06-01 23:13:00,1221,10.014371459935738,0,132,0
2024-06-01 23:14:00,1283,10.082976591118616,0,109,0
2024-06-01 23:15:00,1023,9.881818296397777,0,122,0
2024-06-01 23:16:00,1161,11.063990040379505,0,160,0
2024-06-01 23:17:00,1057,10.252490897251029,0,140,0
2024-06-01 23:18:00,1214,9.09189240511095,0,150,0
2024-06-01 23:19:00,1192,9.659355029552701,0,159,0
2024-06-01 23:20:00,1150,10.227811519612722,0,134,0
2024-06-01 23:21:00,996,10.178225884544307,0,124,0
2024-06-01 23:22:00,1260,9.721808454646153,0,141,0
2024-06-01 23:23:00,1133,9.628099736109823,0,194,0
2024-06-01 23:24:00,1301,10.51288611485267,0,135,1
2024-06-01 23:25:00,1084,10.672206817839376,0,132,0
2024-06-01 23:26:00,1168,9.789586617761513,0,158,0
2024-06-01 23:27:00,1189,10.163149331504718,0,154,0
2024-06-01 23:28:00,1216,10.84205891525999,0,149,0
2024-06-01 23:29:00,1252,9.205832922630833,0,162,0
2024-06-01 23:30:00,1319,9.471176187595187,0,104,0
2024-06-01 23:31:00,1230,10.368422185586741,0,150,0
2024-06-01 23:32:00,1218,10.125622544436034,0,147,0
2024-06-01 23:33:00,1136,10.033043990788578,0,198,0
2024-06-01 23:34:00,1315,9.496982007422853,0,225,0
2024-06-01 23:35:00,1029,10.036627971679758,0,120,0
2024-06-01 23:36:00,1044,10.461902070985314,0,169,0
2024-06-01 23:37:00,1234,9.296960757879118,0,137,0
2024-06-01 23:38:00,1104,10.27408122801238,0,107,0
2024-06-01 23:39:00,1324,10.998351905863577,0,225,0
2024-06-01 23:40:00,1157,10.477308015553959,0,161,0
2024-06-01 23:41:00,1040,10.193523570639524,0,124,0
2024-06-01 23:42:00,1188,10.936250077992549,0,191,0
2024-06-01 23:43:00,977,9.683375335964772,0,132,0
2024-06-01 23:44:00,1118,10.537109845817174,0,147,0
2024-06-01 23:45:00,1201,8.933532575699225,0,184,0
2024-06-01 23:46:00,916,10.108268614990155,0,110,0
2024-06-01 23:47:00,1116,10.59304692100464,0,181,0
2024-06-01 23:48:00,1059,9.277809981541067,0,158,0
2024-06-01 23:49:00,1067,9.334328896813359,0,139,0
2024-06-01 23:50:00,1252,8.794844740974886,0,158,0
2024-06-01 23:51:00,909,9.800446525706754,0,141,0
2024-06-01 23:52:00,1230,9.33098885239516,0,209,0
2024-06-01 23:53:00,973,9.592616684590396,0,131,0
2024-06-01 23:54:00,991,10.290888238011448,0,103,0
2024-06-01 23:55:00,1073,10.022314279870827,0,164,0
2024-06-01 23:56:00,988,10.099082212038216,0,169,0
2024-06-01 23:57:00,1028,8.916788064722756,0,146,0
2024-06-01 23:58:00,947,10.590513184394394,0,193,0
2024-06-01 23:59:00,860,9.102123445042425,0,139,0
2024-06-02 00:00:00,1246,9.260779042098052,0,168,0
2024-06-02 00:01:00,1181,9.89004007672587,0,142,0
2024-06-02 00:02:00,1274,10.920562070818425,0,151,0
2024-06-02 00:03:00,1325,10.02675634612399,0,198,0
2024-06-02 00:04:00,1223,9.75079267262499,0,213,0
2024-06-02 00:05:00,1165,9.662939798537709,0,116,0
2024-06-02 00:06:00,1262,9.996797649049844,0,112,0
2024-06-02 00:07:00,1196,10.549796153745808,0,192,0
2024-06-02 00:08:00,1152,9.740551423687577,0,174,0
2024-06-02 00:09:00,1171,9.03766112060478,0,117,0
2024-06-02 00:10:00,1291,9.287354189940642,0,192,0
2024-06-02 00:11:00,936,9.463678428733928,0,124,0
2024-06-02 00:12:00,1291,10.35605222555188,0,217,0
2024-06-02 00:13:00,1122,10.53147459574625,0,130,0
2024-06-02 00:14:00,1268,10.471581633416607,0,106,0
2024-06-02 00:15:00,1170,9.392890730010889,0,126,0
2024-06-02 00:16:00,1046,11.306646568555163,0,171,0
2024-06-02 00:17:00,1052,10.396628926103164,0,143,0
2024-06-02 00:18:00,1136,10.284529033429846,0,143,0
2024-06-02 00:19:00,1150,9.886034281712096,0,169,0
2024-06-02 00:20:00,1133,9.942435273177841,0,146,0
2024-06-02 00:21:00,1144,10.081146989902367,0,136,0
2024-06-02 00:22:00,1322,9.428700198117491,0,152,0
2024-06-02 00:23:00,1107,10.529054857154163,0,200,0
2024-06-02 00:24:00,1209,10.163569252262436,0,137,0
2024-06-02 00:25:00,1239,9.67632878862658,0,149,0
2024-06-02 00:26:00,1170,10.083832623091794,0,143,0
2024-06-02 00:27:00,1176,9.410216647591707,0,146,0
2024-06-02 00:28:00,1142,10.97673700667056,0,170,0
2024-06-02 00:29:00,1263,10.135990352741494,0,170,0
2024-06-02 00:30:00,1318,10.543060877319505,0,111,0
2024-06-02 00:31:00,1214,11.113033653930085,0,138,0
2024-06-02 00:32:00,1111,10.343385942416372,0,145,0
2024-06-02 00:33:00,1283,9.389581401534457,0,201,0
2024-06-02 00:34:00,1313,10.668398754828893,0,221,0
2024-06-02 00:35:00,1084,8.80707559781766,0,124,0
2024-06-02 00:36:00,1149,10.144395469482108,0,175,0
2024-06-02 00:37:00,1145,9.694967795566246,0,153,0
2024-06-02 00:38:00,1056,9.234943900812517,0,113,0
2024-06-02 00:39:00,1257,9.94023124269679,0,223,0
2024-06-02 00:40:00,1109,10.000226685005504,0,158,0
2024-06-02 00:41:00,1007,9.63492325353405,0,129,0
2024-06-02 00:42:00,1142,10.491251752100426,0,183,0
2024-06-02 00:43:00,970,9.05483807081675,0,135,0
2024-06-02 00:44:00,1243,9.78964207222802,0,151,0
2024-06-02 00:45:00,1207,8.986867554301043,0,180,0
2024-06-02 00:46:00,969,10.110597961734886,0,116,0
2024-06-02 00:47:00,1048,9.737377762500097,0,177,0
2024-06-02 00:48:00,1124,9.797624811319078,0,150,0
2024-06-02 00:49:00,1139,10.4352149967771,0,123,0
2024-06-02 00:50:00,1278,9.229260196209864,0,170,0
2024-06-02 00:51:00,1041,10.26879107715719,0,124,0
2024-06-02 00:52:00,1105,9.719580105987538,0,185,0
2024-06-02 00:53:00,904,9.222491200290898,0,135,0
2024-06-02 00:54:00,1052,9.581961141490458,0,102,0
2024-06-02 00:55:00,1039,10.558530979207156,0,174,0
2024-06-02 00:56:00,941,9.728450492732279,0,188,0
2024-06-02 00:57:00,1009,9.1364406670259,0,143,0
2024-06-02 00:58:00,912,9.94866610665488,0,191,0
2024-06-02 00:59:00,824,9.455547952604476,0,138,0
2024-06-02 01:00:00,1247,10.15097488500486,0,180,0
2024-06-02 01:01:00,1244,11.040583997459755,0,157,0
2024-06-02 01:02:00,1243,10.105446355543792,0,141,0
2024-06-02 01:03:00,1267,10.082400295450908,0,203,0
2024-06-02 01:04:00,1367,10.003148509097716,0,223,0
2024-06-02 01:05:00,1239,10.532220978746082,0,115,0
2024-06-02 01:06:00,1138,10.143154293642,0,113,0
2024-06-02 01:07:00,1240,9.746150859569665,0,169,0
2024-06-02 01:08:00,1235,10.13953053523535,0,185,0
2024-06-02 01:09:00,1218,10.41720899189071,0,128,0
2024-06-02 01:10:00,1357,9.3430447186659,0,195,0
2024-06-02 01:11:00,1015,9.824719833317593,0,109,0
2024-06-02 01:12:00,1276,10.371967812106876,0,215,0
2024-06-02 01:13:00,1198,10.30428324476102,0,126,0
2024-06-02 01:14:00,1110,9.776016263192469,0,104,0
2024-06-02 01:15:00,1191,9.834092304522297,0,137,0
2024-06-02 01:16:00,1087,10.44402773394435,0,174,0
2024-06-02 01:17:00,1206,9.684012643069487,0,139,0
2024-06-02 01:18:00,1219,9.105112379334551,0,153,0
2024-06-02 01:19:00,1041,10.634890205818662,0,158,0
2024-06-02 01:20:00,1125,9.430343981456605,0,150,0
2024-06-02 01:21:00,1116,10.33540904971688,0,126,0
2024-06-02 01:22:00,1264,10.464270365149144,0,141,0
2024-06-02 01:23:00,976,9.872339804735969,0,194,0
2024-06-02 01:24:00,1239,9.764229911864039,0,127,0
2024-06-02 01:25:00,1224,10.411713423820895,0,141,0
2024-06-02 01:26:00,1245,9.121279421032256,0,149,0
2024-06-02 01:27:00,1183,10.206182339297225,0,162,0
2024-06-02 01:28:00,1085,9.56272417433396,0,171,0
2024-06-02 01:29:00,1234,9.714599789857914,0,170,0
2024-06-02 01:30:00,1250,10.275357259104156,0,104,0
2024-06-02 01:31:00,1231,10.681514069041395,0,150,0
2024-06-02 01:32:00,1149,11.149572450154091,0,136,0
2024-06-02 01:33:00,1216,9.393056458636412,0,205,0
2024-06-02 01:34:00,1238,10.01266237675643,0,218,0
